,0,1
77,70164,252679149782.1919
78,70964,251242525532.71136
79,73364,250339522803.13516
80,74964,246537429364.39203
81,76564,243928416702.31763
82,77364,241429973570.31177
83,78164,238665530825.19257
84,78964,236695866738.18723
85,79764,234945749075.51608
86,80564,232963496034.91776
87,81364,229107184837.2876
88,82164,227945001622.8117
89,83764,225318612228.9452
90,84564,223999713713.51678
91,85364,222128609924.6479
92,86164,221689432092.9481
93,86964,219634393779.6849
94,87764,217940529091.28693
95,89364,217106135110.7983
96,90964,215527599450.87186
97,91764,214429044920.84424
98,97364,210235101004.27463
99,98164,208415439967.7419
100,98964,207680478854.00803
101,100564,206872053886.60556
102,101364,204594217917.70148
103,102164,203787895433.3638
104,104564,203292211810.84372
105,105364,201622169457.8257
106,106164,200692719620.74484
107,107764,200319137285.41245
108,110164,199170580643.92645
109,111764,198364340802.23267
110,112564,196792176515.71085
111,113364,195561137010.66498
112,114164,193652729749.74548
113,114964,193339775702.7344
114,115764,192074593068.2808
115,118164,191734438654.15732
116,119764,189805800839.90546
117,124564,186953985466.14572
118,125364,185609384624.90408
119,126164,184738422123.66104
120,129364,184736503237.96753
121,130164,182541725602.24948
122,133364,182181013074.04755
123,137364,179788396762.83917
124,138164,178895582998.05405
125,138964,178324741755.43976
126,139764,178003216561.077
127,140564,177079721382.65518
128,141364,176389169717.4403
129,142164,175538434776.94775
130,142964,175159977188.7664
131,144564,174769173035.06195
132,145364,173904844380.55997
133,146964,173647951267.93958
134,147764,172865571008.71335
135,149364,172835012489.04398
136,150164,171694832772.78937
137,150964,170482286170.38913
138,155764,169444541354.16724
139,156564,168994364777.84048
140,157364,168174815926.14716
141,158964,167752356218.5517
142,166164,166219572672.2788
143,166964,165789483521.44324
144,167764,165360278079.70346
145,168564,165094105288.94818
146,169364,164335120894.84586
147,170164,164019180322.90298
148,170964,163908587389.12756
149,171764,163137598911.0234
150,172564,162711469543.20355
151,173364,161706870254.0086
152,176564,161730304672.78632
153,177364,160881668626.4277
154,178164,160558617984.13568
155,178964,160131319695.58746
156,179764,159754199191.26627
157,180564,159547805101.05557
158,181364,159242933856.86752
159,182164,159069290027.262
160,182964,158476226045.50418
161,184564,158356868897.46677
162,185364,157742373176.34506
163,186164,157229465630.61792
164,186964,157010992910.9841
165,187764,156710817596.99344
166,188564,156551610570.3268
167,189364,156326153099.21637
168,191764,155947474098.7975
169,193364,154976706529.55548
170,194164,153860773182.50418
171,194964,153724794313.82193
172,196564,153410167297.63663
173,204564,151740359897.0729
174,205364,151369616440.54358
175,206164,151261220088.63846
176,206964,150531495312.04816
177,207764,149986458870.07532
178,209364,149774658695.23682
179,210164,149436399449.69992
180,210964,148919138663.63293
181,211764,148561069548.7751
182,212564,148170187176.40076
183,213364,147832519093.42017
184,214164,147449762340.20712
185,214964,146517791731.22162
186,215764,146245161954.53
187,216564,145483289316.47638
188,217364,145114723206.43112
189,218164,143986727612.60843
190,218964,143739508191.8142
191,219764,143074261816.37823
192,220564,142792166413.69598
193,221364,142565148682.3122
194,224564,142162652514.74164
195,225364,141328950075.36942
196,227764,141309992833.00302
197,231764,139608822544.8154
198,233364,139296372591.74472
199,234964,138633046653.24475
200,235764,138266595407.80908
201,236564,137982412052.46942
202,238164,137831982320.9889
203,239764,137773234180.49075
204,242164,137573805501.6712
205,252564,135802540690.88606
206,253364,135723368894.359
207,254164,135612611974.68462
208,254964,135549471159.23871
209,255764,135304862647.82198
210,256564,135116496225.56125
211,257364,134909843637.81177
212,258164,134600587627.85106
213,258964,134373128957.15878
214,260564,134070298303.78687
215,261364,133638030000.32684
216,262164,133369826025.02701
217,262964,133023559496.61206
218,263764,132814471583.56444
219,264564,132440747484.6291
220,265364,132156569965.54446
221,266164,131730319576.50047
222,266964,131592573134.14189
223,267764,131433129854.3248
224,268564,131252913505.65738
225,269364,131077457752.04301
226,270164,130951377510.94643
227,270964,130860629955.85756
228,271764,130674431130.30638
229,272564,130504040926.55008
230,273364,130087806636.78156
231,274164,129844098105.12045
232,274964,129527906725.0321
233,275764,129415682424.45319
234,276564,129129666221.25323
235,277364,129016472686.10352
236,278164,128922985942.21924
237,278964,128831871077.17651
238,279764,128742642014.68091
239,280564,128708298314.09708
240,281364,128512272611.9995
241,282164,128321886753.68486
242,282964,128255133378.25063
243,283764,128226036942.79872
244,284564,128134280857.47249
245,285364,127864519059.53113
246,286164,127804767528.44966
247,286964,127698953655.03613
248,287764,127559145064.05513
249,288564,127379998954.38075
250,289364,127178579660.38306
251,290164,127084264102.73831
252,290964,126892405486.3194
253,291764,126591415090.54674
254,292564,126309185671.49585
255,293364,126184902810.0216
256,294164,126045296685.21182
257,294964,125894795922.16335
258,295764,125758126436.30978
259,296564,125684641213.90947
260,297364,125629489859.53355
261,298164,125473112098.43884
262,298964,125317219605.63708
263,299764,125194834134.31206
264,300564,125118513028.97253
265,301364,125024132950.79646
266,302164,124889877234.08908
267,302964,124821275222.80736
268,303764,124736158733.72362
269,304564,124627052765.16096
270,305364,124526019494.96576
271,306164,124413338552.55367
272,306964,124342159309.44199
273,307764,124263206546.37164
274,308564,124160800436.89311
275,309364,123932134302.26567
276,310164,123875311733.64136
277,310964,123673805042.47218
278,312564,123626033933.81859
279,314164,123572697679.5254
280,314964,123448716524.76814
281,315764,123414637773.28995
282,316564,123326319501.48302
283,317364,123264898366.929
284,318164,123196225404.67433
285,318964,123127881324.5592
286,319764,123073363142.52628
287,322964,123045335811.56378
288,326964,122759307443.25685
289,327764,122657473445.93066
290,328564,122552178756.53572
291,329364,122511342651.0837
292,330164,122428794263.95001
293,330964,122327241826.4723
294,331764,122149362656.35408
295,332564,121925925599.95801
296,333364,121894863857.95508
297,334164,121741412337.76556
298,336564,121733140308.34024
299,340564,121462880259.70212
300,341364,121407123253.92654
301,343764,121380907922.18568
302,344564,121203114786.65161
303,345364,121166492630.0002
304,346164,120991354927.71315
305,346964,120932098414.74997
306,347764,120868015639.32404
307,348564,120818893844.42538
308,349364,120740664883.75885
309,350164,120644300775.55911
310,350964,120586343595.6755
311,351764,120513245401.74167
312,352564,120498229076.93056
313,353364,120360450976.42732
314,354164,120186137767.2988
315,354964,120024330928.75153
316,355764,119900086312.89964
317,356564,119853869213.429
318,357364,119799885625.67773
319,358164,119725146510.28554
320,358964,119694479623.46289
321,359764,119681192461.27643
322,361364,119675519130.47101
323,362164,119612348010.16164
324,362964,119476115930.27795
325,363764,119423274182.56317
326,364564,119388482547.53197
327,365364,119331658316.89534
328,366164,119258744009.22221
329,367764,119246483977.57547
330,368564,119164007241.02808
331,369364,119127765756.55135
332,370164,119075908772.92838
333,370964,118990766914.21016
334,371764,118974983323.57382
335,372564,118939108921.59645
336,373364,118923113030.16809
337,374164,118823517153.09439
338,374964,118816455485.71312
339,375764,118806853017.60785
340,377364,118805391471.20744
341,379764,118803590481.88113
342,380564,118756072912.2739
343,382964,118756067282.27274
344,383764,118742968627.17558
345,387764,118735695936.77103
346,388564,118733869644.04701
347,389364,118733326470.59279
348,390164,118731667662.99873
349,390964,118731513330.73125
350,391764,118729048547.92467
351,392564,118696248856.81021
352,393364,118660560261.57066
353,394164,118656513216.83308
354,394964,118640578182.23022
355,395764,118634537718.45541
356,396564,118633416849.74834
357,397364,118632733764.30424
358,398164,118629526502.6884
359,398964,118627763392.60068
360,399764,118621831002.88861
361,403764,118573558650.04216
362,406964,118541638099.89465
363,407764,118529479478.1349
364,408564,118512070132.13995
365,409364,118501518406.69226
366,410964,118486079054.79367
367,418164,118441094840.60632
368,418964,118426650209.57764
369,426164,118343190635.86353
370,429364,118342015188.61314
371,430164,118334930389.34549
372,430964,118329364409.79207
373,434964,118305425656.1067
374,435764,118296827121.99033
375,436564,118249537765.58037
376,437364,118240216722.95575
377,441364,118202044996.45242
378,442164,118173228396.02356
379,442964,118142368870.23459
380,443764,118077075498.55782
381,444564,118035808761.0569
382,445364,117999312550.49396
383,446164,117968210276.50302
384,450164,117911200813.329
385,450964,117895378622.67792
386,451764,117871239102.45172
387,452564,117821273252.54738
388,456564,117735806247.32516
389,457364,117734883348.78346
390,458164,117723798074.4803
391,458964,117710769796.81102
392,459764,117648841528.02554
393,460564,117637963722.19493
394,461364,117620210951.96709
395,462164,117567116002.95274
396,462964,117549805614.18726
397,463764,117546169136.18655
398,464564,117523604174.53159
399,465364,117513674904.61493
400,466164,117418831459.96034
401,466964,117403755114.23079
402,467764,117399081485.04665
403,468564,117389110811.71913
404,469364,117371120564.12544
405,470164,117367751861.4774
406,470964,117339973323.21452
407,471764,117333351444.17525
408,472564,117324421664.38837
409,473364,117315062320.89896
410,474164,117307290124.95
411,474964,117296389591.39561
412,475764,117279765954.74693
413,476564,117254280765.15965
414,477364,117217717437.09789
415,478164,117185690982.90085
416,478964,117173551059.41295
417,479764,117146700505.20714
418,482964,117142588640.19873
419,483764,117127926184.34543
420,484564,117104411129.40248
421,485364,117099751498.51054
422,486164,117087857330.59521
423,486964,117068282088.07556
424,489364,117058575599.26799
425,492564,117054733977.383
426,494964,117017111706.1019
427,495764,116973997426.13979
428,496564,116877608236.09178
429,497364,116845502231.87735
