,0,1
0,54,419699569531.17053
1,4086,3447297156.933772
2,6486,2852922686.806863
3,8886,2232262436.8434086
4,11286,1707168068.6116345
5,13686,1390764818.0998778
6,16086,1306507384.4097192
7,18486,894533481.0660517
8,20886,702073958.416521
9,23286,520900899.2133208
10,25686,375810547.4303846
11,28086,313894963.0573505
12,29958,101689404.61875366
13,34758,36663727.696351245
14,44838,9323993.172645617
15,47238,8409595.537078269
16,49638,7092810.58636349
17,52038,6025307.884625344
18,54438,4784306.092070487
19,56838,4108137.6468204088
20,89142,110552.26823740423
21,95142,67112.32007920732
22,101142,66963.00709344272
23,107142,55498.2627647112
24,113142,45194.72005575946
25,119142,40871.25257638307
26,125142,31642.81472373524
27,131142,25920.32918335137
28,137142,23932.410663333867
29,143142,14383.495697560436
30,149142,11017.304486099993
31,155142,6786.999222707926
32,161142,6490.875944526574
33,167142,5437.908317430654
34,173142,4434.382431087637
35,179142,3380.052981051724
36,185142,2639.1781366886953
37,191142,1984.46705628637
38,197142,1510.637314002026
39,203142,1469.8027749291086
40,209142,952.2200339816912
41,215142,950.0843755754055
42,235542,307.34591979754344
43,241542,305.36803534449945
44,247542,278.49061592760467
45,253542,251.94430328580233
46,259542,156.1407908070581
47,265542,144.7630374618252
48,271542,133.4031700273806
49,277542,120.962054138048
50,283542,103.02774746526846
51,289542,97.10071190974823
52,295542,89.35662343854291
53,302742,83.34615510365998
54,305142,79.81739024878516
55,307542,75.39876276873747
56,309942,73.89955953703324
57,312342,72.00454689303642
58,314742,68.67852897297301
59,317142,66.83857439878138
60,319542,66.57281693960489
61,321942,65.00391910299594
62,328134,56.56079433600861
63,334134,56.37487014324002
64,340134,55.21173726353151
65,346134,52.87142662433601
66,352134,50.2433221877132
67,358134,49.80285383141109
68,364134,48.485563035919085
69,370134,48.400299956504405
70,376134,48.099308967783934
71,382134,47.38054176050516
72,388134,47.30104343468998
73,389526,45.632391937249615
74,390726,45.57832828096908
75,391926,45.46623056127676
76,393126,45.45193358919113
77,394326,45.37128626803726
78,395526,45.251207613322805
79,416598,43.430468065265316
80,422598,43.42574965326262
81,428598,43.385145060976015
82,434598,43.290656365808765
83,440598,43.28626854596944
84,446598,43.170262591981405
85,452598,43.130247547892694
86,458598,43.12462591923796
87,464598,43.102200613979456
88,470598,43.090390583401295
89,476598,43.05485589253318
