,0,1
0,804,11082120083876.822
1,1604,5209474150392.404
2,2404,3746553553066.917
3,3204,3446095712296.5454
4,4004,1878956040652.9058
5,4804,1574886491822.4797
6,5604,1494589507337.2393
7,6404,1390577936361.1106
8,7204,1305613643018.169
9,8004,1193530008316.97
10,8804,1113335520134.0442
11,9604,1002541937290.7726
12,10404,909418860560.6318
13,11204,854380984196.0732
14,12004,787494202599.0925
15,12804,732468360069.1211
16,13604,703531696879.7834
17,14404,671491280027.3143
18,15204,632748068395.0197
19,16004,603452206896.8239
20,16804,538689866545.19073
21,17604,501751852814.04675
22,18404,494610018031.4482
23,19204,484918689296.1656
24,20004,470423674494.26184
25,20804,460699101306.5897
26,21604,451938777932.54614
27,22404,444481296976.0554
28,23204,438322729070.9353
29,24004,433041011589.5288
30,24804,427542992212.5777
31,25604,416691009193.35223
32,26404,415313683879.2185
33,27204,406861174756.14233
34,28004,401912939430.69464
35,28804,396257192784.9182
36,29604,391864046634.3479
37,30404,387058696367.6613
38,31204,385357261428.67896
39,32004,378393581564.5225
40,33604,376413323305.1268
41,34404,373197030125.5247
42,35204,369413321789.0964
43,36804,360960453607.72046
44,37604,355014635309.9069
45,38404,350119437426.30945
46,39204,346172359692.9799
47,40004,343657634655.32806
48,40804,341494577939.6955
49,42404,340637602841.7239
50,43204,336733043571.95685
51,44004,333233151823.725
52,44804,328731991027.3452
53,45604,326071437917.62555
54,46404,323738580466.5164
55,47204,320261371608.0587
56,48004,317724699387.1713
57,48804,314576103172.8656
58,49604,312370819032.42737
59,50404,310283163428.12335
60,51204,305939726713.75616
61,52004,304016782608.5638
62,52804,302214534926.2983
63,53604,301141660036.0274
64,54404,299417532584.5661
65,55204,296928844844.6788
66,56004,293660180396.25323
67,56804,292064002326.93866
68,57604,289066640385.9331
69,58404,286161487703.0675
70,60004,285629914340.8111
71,60804,283024278256.89215
72,61604,282095543685.55975
73,62404,278907694419.45935
74,63204,276617045788.4148
75,64004,273947538701.43634
76,64804,272229050109.77393
77,65604,269585004929.54645
78,66404,266366946904.64096
79,68004,263577862241.531
80,68804,261307256233.1185
81,69604,258911657903.15228
82,70404,256969517308.44382
83,71204,254976285271.80615
84,72004,252046459041.44992
85,72804,250857995246.0156
86,73604,249071840972.0902
87,74404,247434535358.26028
88,75204,245517497540.91754
89,76004,243331625931.14825
90,76804,242370948541.6636
91,77604,241047725913.227
92,78404,238402345666.71844
93,79204,236718374166.09943
94,80804,235695293991.4439
95,81604,233128544023.44244
96,82404,229140785092.24487
97,83204,227337874322.01413
98,84004,224558560472.9479
99,84804,223914279702.3817
100,85604,222409339830.3685
101,86404,220110350421.1518
102,87204,218733277992.64587
103,88804,217193891234.92838
104,89604,216154891954.21393
105,90404,215429969420.23013
106,92004,214771142460.0565
107,96004,210283917906.7407
108,96804,209687126081.22
109,97604,208529158120.8835
110,98404,208400365796.6542
111,99204,207647913541.78476
112,100004,206373550494.6904
113,102404,205131545184.2988
114,103204,203172175375.40973
115,104804,202415215040.32153
116,105604,200662310602.09274
117,106404,200372423435.17673
118,108004,199493199105.93253
119,108804,198906681438.27615
120,112004,198517620849.74557
121,113604,196434590609.62344
122,114404,193541809669.82846
123,115204,192287334138.0483
124,116004,191800196071.23044
125,116804,190670747303.8066
126,117604,189448193713.5241
127,118404,188899218101.91678
128,119204,187477299442.546
129,120004,186646620224.7671
130,120804,185436730864.32242
131,121604,184567397128.71634
132,122404,183732912823.82178
133,124004,182551360064.602
134,125604,181505372607.13824
135,126404,180844355986.58237
136,127204,179733135670.9462
137,128004,178919448349.9578
138,128804,178632026690.85962
139,129604,178130168834.52573
140,130404,177554581711.36313
141,131204,177005831543.64127
142,132004,176022319041.77142
143,132804,175618878546.58426
144,133604,175002454319.83218
145,134404,174575140086.1604
146,135204,173958201921.23074
147,136004,173198504193.127
148,136804,172839593083.1011
149,137604,172124304888.25943
150,138404,171728739396.7028
151,139204,170084005891.92935
152,140004,170077325953.3714
