,0,1
167,268804,152492549665.99417
168,270404,152154460142.82874
169,272004,151779221421.4242
170,273604,151498585615.8385
171,275204,151165457438.9408
172,276804,150387043466.32986
173,278404,149908206930.8879
174,280004,149442813854.36618
175,281604,148979621268.104
176,283204,148533159038.58163
177,284804,148091536692.94257
178,286404,147582901167.88077
179,288004,146574092037.1489
180,289604,146414308088.38446
181,291204,145466576165.31204
182,292804,144884772045.96063
183,294404,143985624682.52582
184,296004,143133144509.97852
185,297604,142892669190.77576
186,299204,142185706057.89954
187,300804,141730721915.702
188,302404,141392523615.80905
189,304004,141108722220.6883
190,305604,140609854613.73572
191,307204,139849965169.7657
192,308804,139439275509.3256
193,310404,138844334984.57593
194,312004,138325218160.21283
195,313604,137982550551.52206
196,315204,137938407215.52997
197,316804,137700892273.57135
198,318404,137408353092.34715
199,320004,136976073211.63173
200,321604,136747352327.88628
201,323204,136664098925.91423
202,324804,136370845854.20413
203,326404,136008382218.1029
204,328004,135729025147.70166
205,329604,135615878970.40598
206,331204,135560615395.73839
207,332804,135291383951.6253
208,334404,135069276582.30441
209,336004,134670207089.43483
210,337604,134238504669.17857
211,339204,133948346699.76173
212,340804,133541981493.95854
213,342404,133385891802.12834
214,344004,132817372264.93016
215,345604,132464694231.4031
216,347204,131880231517.64668
217,348804,131715828298.88818
218,350404,131436534222.71735
219,352004,131278666566.57979
220,353604,131056640449.08545
221,355204,130910826630.16383
222,356804,130709772466.64601
223,358404,130455293142.14749
224,360004,129913514557.47021
225,361604,129601162387.73126
226,363204,129189736337.38383
227,364804,129095086489.91469
228,366404,128979217568.61601
229,368004,128872909907.65363
230,369604,128762911013.82654
231,371204,128667178812.00502
232,372804,128408206435.71007
233,374404,128320755064.50032
234,376004,128236975203.95238
235,377604,128167936375.971
236,379204,127923669572.1435
237,380804,127721557192.07198
238,382404,127671202475.36032
239,384004,127402068893.01483
240,385604,127138031298.26282
241,387204,126901414094.87099
242,388804,126791889600.77252
243,390404,126540662429.95012
244,392004,126224367938.434
245,393604,126005469046.48973
246,395204,125845186336.73053
247,396804,125705180594.9805
248,398404,125578141351.19843
249,400004,125455066212.07915
250,401604,125229111344.46748
251,403204,125121906029.86765
252,404804,125043176071.7935
253,406404,124913326471.60117
254,408004,124773988034.35535
255,409604,124633767906.23213
256,411204,124566696642.31744
257,412804,124411520174.04582
258,414404,124378242635.39632
259,416004,124169292395.55728
260,417604,123968066673.74715
261,419204,123869891434.21098
262,420804,123668905479.66655
263,422404,123586941036.72145
264,424004,123521251971.53902
265,425604,123442370588.7379
266,427204,123332900922.9812
267,428804,123286489441.5076
268,430404,123188337048.47345
269,432004,123146950705.7733
270,433604,123031646138.0664
271,435204,122920466536.50014
272,436804,122845835160.3715
273,438404,122785888605.67632
274,440004,122622474177.65088
275,441604,122555168092.28625
276,443204,122496269975.6854
277,444804,122398448616.7701
278,446404,122147882358.41548
279,448004,121908128580.9998
280,449604,121901154171.77328
281,451204,121701699791.11737
282,452804,121656636337.22931
283,454404,121562507609.62386
284,456004,121437922985.39143
285,457604,121357181973.67546
286,459204,121312008995.26909
287,460804,121196965598.50754
288,462404,121088034638.39157
289,464004,120872573375.96408
290,465604,120867539318.14796
291,467204,120769754135.96576
292,468804,120647100128.86766
293,470404,120613116344.69208
294,472004,120530037442.22626
295,473604,120480183765.96295
296,475204,120189106338.9533
297,476804,120157048050.31377
298,478404,119903028105.54083
299,480004,119842906780.9471
300,481604,119785521398.06435
301,483204,119717707055.98247
302,484804,119684110043.85387
303,486404,119675396832.9521
304,488004,119634003975.31422
305,489604,119425017347.48375
306,491204,119405374460.5095
307,492804,119309909504.25182
308,494404,119297888342.90623
