,0,1
0,2406,197050856180.33295
1,4806,52772074496.330696
2,7206,51940241863.47716
3,9606,24783091229.62114
4,12006,19240141939.839558
5,14406,14807864565.637112
6,16806,13020907735.219887
7,19206,5425535006.798413
8,21606,4402608781.331128
9,24006,3366461196.960783
10,26406,2748968710.2770615
11,30198,221524054.33023566
12,31398,200433352.81830007
13,32598,171058147.23462057
14,43398,55731010.58541738
15,49398,35613031.99190376
16,55398,22322996.457864087
17,61398,18394128.357538212
18,67398,13904833.436758379
19,73398,12288681.067941016
20,79398,9467866.13717129
21,85398,7710535.718701905
22,91398,5133523.221834832
23,97398,4686145.720910291
24,103398,3507628.9884490203
25,109398,2813030.2588705663
26,115398,2557970.221360679
27,121398,2092036.9914517174
28,127398,1435261.1665089703
29,133398,1178025.966664968
30,139398,706093.979131931
31,145398,649993.2188043623
32,151398,523563.087659797
33,157398,391928.42325715604
34,163398,379388.81340751896
35,169398,307952.2035660901
36,172998,216667.74489031886
37,174198,162875.34638163043
38,186198,62391.307472481465
39,188598,56338.98342656577
40,190998,51123.725534052675
41,193398,43664.07803380706
42,195798,41144.95794199502
43,198198,37241.84682333644
44,205398,26028.168785230187
45,207798,23982.700806575238
46,210198,14427.841286679293
47,226278,3975.0128229043157
48,232278,3438.102560496043
49,238278,2762.8566973774405
50,244278,2312.6583906302913
51,250278,2008.9289869622528
52,256278,1498.715392121845
53,262278,995.2724948242518
54,268278,983.4688538164909
55,274278,835.2322338979358
56,280278,686.1434100553093
57,286278,625.1618529782874
58,292758,375.692689188042
59,298758,354.4737499948528
60,304758,281.42656384135336
61,310758,267.9304050803727
62,316758,223.5221113244624
63,322758,153.65712482797971
64,328758,152.53746552651629
65,334758,134.7181214961659
66,340758,119.66643540186139
67,346758,100.98886221935108
68,352758,100.31968220068023
69,357462,63.09626010478983
70,362262,61.709185247779445
71,364662,59.66948230211952
72,367062,56.54018690667309
73,371862,55.481399844428545
74,374262,53.6290631608675
75,376662,53.629015429377525
76,379062,52.82545115019944
77,381462,50.44766950181839
78,389622,47.35779654666435
79,396822,47.049863151256986
80,399222,45.63480474775378
81,408822,45.45039632570008
82,420582,43.654239166508056
83,426582,43.455020213768094
84,432582,43.38524300881741
85,438582,43.324933132427795
86,444582,43.3199134512937
87,450582,43.211501691070254
88,456582,43.16511358147207
89,462582,43.12461062270029
90,468582,43.118136038295745
91,474582,43.075818963799044
92,480582,43.070000261373096
