,0,1
0,4004,6340860365297.832
1,8004,3615522839744.228
2,12004,1645931509910.256
3,16004,1449116179323.7202
4,20004,1328779706640.0803
5,24004,1164594345008.804
6,28004,943092468069.8359
7,32004,882430019276.6897
8,36004,753396833252.5598
9,40004,688267274921.5226
10,44004,606837683173.788
11,48004,585147631617.3505
12,52004,504643698054.87787
13,56004,472219285085.0841
14,60004,453185431461.53345
15,64004,441314824693.643
16,68004,435703835443.25085
17,72004,429555665529.53156
18,76004,419522451164.8919
19,80004,402892557034.1398
20,84004,397726379847.36053
21,88004,388278069102.2332
22,92004,376133384721.55035
23,96004,374906871879.15393
24,100004,367373209311.75604
25,104004,358462418500.22235
26,108004,347252791262.3742
27,112004,341578232182.50977
28,116004,339796668849.5178
29,120004,334229553710.07434
30,124004,326580304842.8065
31,128004,322421573928.98755
32,132004,316368407494.35455
33,136004,311386780552.42175
34,140004,308296094794.19226
35,144004,303901647984.64307
36,148004,301128586174.8574
37,152004,296875763347.7172
38,156004,292158319913.82025
39,160004,286296121814.21216
40,164004,284057368126.0592
41,168004,281675079252.88245
42,172004,277304575372.94867
43,176004,272379394116.66058
44,180004,267953176728.40488
45,184004,261989010776.91144
46,188004,259377857502.4382
47,192004,256196189456.98993
48,196004,252346554826.1862
49,200004,248801685328.1304
50,204004,243946868950.6646
51,208004,241041340458.98563
52,212004,237917202927.87473
53,216004,234704268180.76987
54,220004,231816247341.7598
55,224004,226557898306.1905
56,228004,222414767424.7093
57,232004,221729093518.4911
58,236004,217871153407.24316
59,240004,216336492662.77606
60,244004,214859524049.19077
61,248004,212935047406.9975
62,252004,209980164694.7842
63,256004,208044985031.68442
64,260004,207211534683.55072
65,264004,204793619670.76907
66,268004,202989706383.6972
67,272004,201993681107.27704
68,276004,200132051834.5306
69,280004,199188183831.65463
70,284004,197797814618.14554
71,288004,195924679586.67322
72,292004,193413563201.45718
73,296004,192037294388.74002
74,300004,190236423481.0327
75,304004,189198522902.98068
76,308004,186785788166.3357
77,312004,184797656600.97598
78,316004,184465791662.82123
79,320004,182337414666.01016
80,324004,180950519896.1906
81,328004,180221934623.13705
82,332004,178563918799.5111
83,336004,177855205597.23758
84,340004,176676595132.63458
85,344004,175142073097.76532
86,348004,174419945187.15512
87,352004,173411574337.02588
88,356004,172367931709.73575
89,360004,171059989819.84
90,364004,169267648482.69562
91,368004,168638161847.69678
92,372004,167572863883.05875
93,376004,166862532327.9116
94,380004,166375787119.92322
95,384004,165859986361.5789
96,388004,165057819951.30267
97,392004,164047106208.74683
98,396004,163239838982.02325
99,400004,162028936467.74213
100,404004,161369938138.85043
101,408004,160589905985.96753
102,412004,160035604849.24426
103,416004,159372656675.52686
104,420004,159096798999.51877
105,424004,158428020173.98654
106,428004,158016449208.21396
107,432004,157257975695.65778
108,436004,156675702941.75027
109,440004,156450261461.9408
110,444004,155344267337.23468
111,448004,154789296484.9247
112,452004,154131215607.48337
113,456004,153299492319.13382
114,460004,152561860353.10196
115,464004,152197713007.41635
116,468004,151376420581.66138
117,472004,151133348690.49176
118,476004,150248099904.7455
119,480004,149579580009.65656
120,484004,148776837841.619
