,0,1
0,100,26214488273239.816
1,3492,1284036488507.2083
2,5092,1182534878083.5334
3,6692,1054183416021.0319
4,8292,965311187719.1776
5,9892,896446963577.4
6,11492,760562451971.4102
7,13092,739349238795.5933
8,14692,698253473023.9268
9,16292,676624918682.8688
10,17892,611381913621.1561
11,19492,544227524098.5597
12,21092,513905787753.8904
13,22692,486113881126.28326
14,24292,462039332590.3708
15,25892,458723162433.7387
16,27492,450294976753.6388
17,29092,441100193898.55035
18,30692,433175231126.92236
19,32292,429165809527.083
20,33892,424961454219.3898
21,35492,411140925598.9368
22,37092,404331958308.2364
23,38692,401242956393.25305
24,40292,392311915228.4442
25,41892,389782334346.4355
26,43492,381493984491.2397
27,45092,380129862655.772
28,46692,374207452062.2058
29,48292,372554503829.51294
30,49892,369362171733.75494
31,51492,355922277866.85114
32,53092,353386892915.9582
33,54692,346172387081.4705
34,56292,344320018590.653
35,57892,342637214313.7274
36,59492,339816199012.1927
37,61092,335420005244.5519
38,62692,328973435372.39545
39,64292,324512266630.8911
40,65892,322345098711.40265
41,67492,319548562586.51355
42,69092,317116889689.6813
43,70692,313422566681.5762
44,72292,310313904371.4167
45,73892,305737996740.93933
46,75492,303721282370.54224
47,77092,301688376439.24567
48,78692,299421015406.33844
49,80292,297543294980.0467
50,81892,295768372867.43854
51,83492,292977211841.065
52,85092,290082295062.981
53,86692,285638689643.3912
54,88292,283794213382.64044
55,89892,282367598790.48804
56,91492,280942091321.50574
57,93092,278145699491.6011
58,94692,274867906048.52554
59,96292,271961945072.88333
60,97892,268539175713.31363
61,99492,265190665259.3912
62,101092,261330239009.8048
63,102692,261229275814.90445
64,104292,257130505992.75177
65,105892,254760285831.9961
66,107492,252047377997.34875
67,109092,249703498059.66742
68,110692,248810353854.72467
69,112292,243739558362.55765
70,113892,242162994404.57446
71,115492,240619766033.58582
72,117092,237004090958.43436
73,118692,234396109191.05322
74,120292,234000665075.12466
75,121892,229199204574.03278
76,123492,228258070150.7416
77,125092,224365247507.0544
78,126692,222929822417.0021
79,128292,220119203377.8546
80,129892,219005212562.77435
81,131492,217555473818.57956
82,133092,216331558736.4281
83,134692,214974060411.8782
84,136292,214053841327.7583
85,137892,212916596811.76334
86,139492,210589464819.50034
87,141092,209655357953.2073
88,142692,208428454949.75897
89,144292,208220405145.19766
90,145892,206865049928.05487
91,147492,204623875315.72614
92,149092,203564002567.6359
93,150692,202789577468.53113
94,152292,201896420276.43787
95,153892,200529249089.4751
96,155492,200114268181.55856
97,157092,198907064195.36624
98,158692,198358568988.99393
99,160292,196449704167.0862
100,161892,194475412889.1792
101,163492,193078397143.56082
102,165092,192033144493.00034
103,166692,190117917983.83643
104,168292,189122314155.3902
105,169892,187403732224.21335
106,171492,186765443142.02136
107,173092,185486924542.9032
108,174692,184697784144.21622
109,176292,183644041643.49155
110,177892,182400534589.1899
111,179492,180999459378.1094
112,181092,180803731128.34848
113,182692,179468147251.82135
114,184292,178499527335.705
115,185892,177979119129.81998
116,187492,177201713555.13882
117,189092,176027258639.012
118,190692,175508446547.88684
119,192292,174899857179.31235
120,193892,174407470214.5043
121,195492,173586545478.2009
122,197092,173106077885.58978
123,198692,172012363144.41028
124,200292,170751854172.7609
125,201892,170254450083.32538
126,203492,169446393986.3792
127,205092,169292371668.4688
128,206692,168895542542.39462
129,208292,167865798166.51685
130,209892,167257391633.38132
131,211492,166819295230.52002
132,213092,166489822366.2642
133,214692,166226095033.9938
134,216292,165912537994.43115
135,217892,165570424592.4743
136,219492,164685293027.04202
137,221092,164284883076.69113
138,222692,163707513847.2246
139,224292,163416770156.68445
140,225892,162509549841.2745
141,227492,161947711870.7534
142,229092,161126316934.33722
143,230692,160905923440.20078
144,232292,160411934808.33438
145,233892,160114777481.09628
146,235492,159715945059.9076
147,237092,159287554018.6275
148,238692,158638303596.25726
149,240292,158534648568.5358
150,241892,158214190314.58597
151,243492,157824051555.11203
152,245092,157106535890.2899
153,246692,156940811859.4303
154,248292,156596092983.98105
155,249892,156318782563.7759
156,251492,156002931437.97485
157,253092,155014677241.9625
158,254692,154302560901.02106
159,256292,154204967064.42206
160,257892,153690523345.2633
161,259492,152836442424.60416
162,261092,152649767219.75812
163,262692,152103624958.1357
164,264292,151548069995.26263
165,265892,151392603578.65097
166,267492,151261335484.9283
167,269092,150682116334.1441
168,270692,150207512236.50406
169,272292,149709171147.029
170,273892,149318355706.57138
171,275492,148867871605.90683
172,277092,148385750955.3879
173,278692,147833702828.04245
174,280292,147415812304.65533
175,281892,146839906159.95956
176,283492,145843736552.33734
177,285092,145195230669.57648
178,286692,144541963884.44913
179,288292,143905450459.64633
180,289892,142933913740.2145
181,291492,142700184495.9107
182,293092,142119546536.2296
183,294692,141597893929.6209
184,296292,141086401977.56674
185,297892,140364089929.89752
186,299492,140193666730.22906
187,301092,139489241397.90936
188,302692,139172481619.36435
189,304292,138474273180.56998
190,305892,138196703825.5969
191,307492,137837553659.4599
192,309092,137720858907.90277
193,310692,137526710884.76718
194,312292,137259615923.17302
195,313892,136885275910.33836
196,315492,136676501285.30064
197,317092,136443947597.1499
198,318692,136344080177.40059
199,320292,135788600985.00346
200,321892,135671818120.01773
201,323492,135569487552.7381
202,325092,135335419603.7161
203,326692,135222978782.719
204,328292,134780826243.51277
205,329892,134374997794.66214
206,331492,134088997128.01799
207,333092,133847262635.07703
208,334692,133444699499.71043
209,336292,133024005561.62541
210,337892,132647919672.58711
211,339492,132526355196.17776
212,341092,132055807473.08057
213,342692,131641678874.31573
214,344292,131350959029.72833
215,345892,131098895707.02094
216,347492,131034294857.85995
217,349092,130909162049.34084
218,350692,130575083151.09677
219,352292,130098024202.71771
220,353892,129791115330.43628
221,355492,129569435196.55888
222,357092,129132783280.13863
223,358692,129039021154.47298
224,360292,128941409026.75307
225,361892,128857023533.00758
226,363492,128712396284.60904
227,365092,128662536809.0463
228,366692,128367819499.18939
229,368292,128272626692.00061
230,369892,128203880152.19524
231,371492,127868797473.72383
232,373092,127854521065.88412
233,374692,127593768162.7237
234,376292,127384696774.57751
235,377892,127183175499.27765
236,379492,127033654196.39961
237,381092,126815317881.7124
238,382692,126531568032.52608
239,384292,126255603394.87718
240,385892,126049707640.6523
241,387492,125888726005.24255
242,389092,125834159833.29103
243,390692,125663859839.16919
244,392292,125498322840.67662
245,393892,125227030422.2714
246,395492,125171569662.18915
247,397092,125040355228.11635
248,398692,124890025146.09337
249,400292,124850236725.87929
250,401892,124704558980.07024
251,403492,124529888249.06453
252,405092,124424266495.60497
253,406692,124394135767.7324
254,408292,124171179998.95415
255,409892,124033106423.38545
256,411492,123813103711.59164
257,413092,123680488024.07135
258,414692,123576647080.86908
259,416292,123532192655.82576
260,417892,123414503642.39838
261,419492,123306688743.86119
262,421092,123232050194.51004
263,422692,123178926403.51918
264,424292,123073406023.65565
265,425892,122989170423.47255
266,427492,122895300090.85188
267,429092,122800760629.53513
268,430692,122679972268.0326
269,432292,122617864664.75458
270,433892,122511411841.97067
