,0,1
0,2406,186946469923.92517
1,4806,53177232795.46938
2,7206,39231243497.85996
3,9606,24586912685.034084
4,12006,19122710182.751034
5,14406,13705187407.927534
6,16806,5870582477.769737
7,19206,5462549781.993595
8,21606,3731754567.3740654
9,24006,2969507232.937905
10,26406,2725425433.411868
11,32406,1695252852.940658
12,38406,1137403149.183795
13,44406,841097061.2116506
14,50406,447029445.81817836
15,56406,323260320.93479514
16,62406,223731006.2556066
17,68406,217540520.37795198
18,74406,144361762.06061658
19,80406,114469215.67550118
20,86406,87547013.90990485
21,92406,57154897.83621426
22,92502,36288238.56035373
23,92550,27067714.80489342
24,92646,25416468.765626118
25,92742,20261541.6225887
26,92790,16747429.824590022
27,92886,15851381.564883044
28,93174,12435648.884557996
29,93654,9587656.970382378
30,93894,8906314.223322572
31,94134,8400477.060637327
32,94374,7332603.468221978
33,94854,6361403.42345125
34,95094,6012186.293686906
35,100374,3059299.7777857506
36,130854,252519.1079327346
37,136854,159040.12844619722
38,142854,131441.5064481991
39,148854,109798.53853844912
40,154854,90865.62054870953
41,160854,62569.223208361356
42,166854,54950.49523984509
43,172854,43901.91970695009
44,178854,37577.06362668458
45,184854,36604.89085771631
46,190854,29027.865827608777
47,260550,61.8800407564976
48,266550,59.653355849956995
49,272550,56.51823155811998
50,278550,55.46488372515363
51,284550,53.606958694758326
52,290550,50.570993892074235
53,296550,50.15423402786007
54,302550,48.86689273155634
55,308550,48.4395057220074
56,314550,48.16455266245849
57,380742,43.32490472321326
58,386742,43.23837082585798
59,392742,43.15491617920098
60,416742,43.07562709272246
61,422742,43.05477455997765
62,428742,43.054308974772276
63,434742,43.053973498298575
64,440742,43.05057568561187
65,446742,43.046541899577335
66,452742,43.044352272910444
67,458742,43.041185736651364
68,464742,43.03956438567733
69,470742,43.029285810203106
70,476742,43.02719651018922
