,0,1
96,82404,225908663357.76508
97,84004,224557912172.95435
98,84804,223213109484.00278
99,86404,222450288876.82617
100,87204,220080498840.89603
101,88004,218753790813.22955
102,89604,217201175202.22974
103,90404,216165852748.36856
104,91204,215414989230.67978
105,92004,214770985534.5759
106,92804,213136050420.05035
107,93604,212379751144.90796
108,94404,209767366634.8424
109,95204,209611749982.46924
110,96004,208518544814.03613
111,96804,207681887558.92215
112,97604,207487458730.30322
113,98404,205424894880.3121
114,99204,204105603590.0016
115,100004,203172743419.71027
116,100804,201834774798.0686
117,101604,201217425561.8142
118,102404,200478329482.47086
119,103204,199531443510.24976
120,104804,199292404983.73367
121,105604,198398373686.86334
122,106404,197144127813.86572
123,107204,196220945707.04382
124,108004,194146266301.87347
125,108804,193434792373.0375
126,109604,192182929248.47324
127,110404,191896680974.49646
128,111204,190557627344.73608
129,112004,189444180665.0579
130,112804,188463923179.60617
131,113604,186869064979.10263
132,114404,186614613226.69498
133,115204,185465973966.33765
134,118404,184868064758.1676
135,119204,183709242373.92532
136,120004,182568639253.87692
137,120804,181927217008.948
138,121604,180966028697.3069
139,122404,180787410673.69034
140,123204,179730828022.97754
141,124004,178906827412.54367
142,124804,178269529397.9196
143,125604,177997376037.13434
144,126404,177087132099.30255
145,127204,176533364697.96082
146,128004,175653765715.88638
147,128804,175143778670.91626
148,129604,174769465412.9852
149,130404,174443180052.61514
150,134404,172867623855.27866
151,135204,172842826248.36963
152,136004,172118331460.1601
153,136804,170748058160.0959
154,137604,170081553968.0312
155,138404,169605349394.57443
156,139204,169383743316.8156
157,140004,169035037426.99567
158,140804,168802202324.08536
159,141604,168104923395.85165
160,142404,167537303209.94354
161,143204,167095576378.65186
162,144004,166770943985.34573
163,144804,166558202639.964
164,145604,166416576650.9569
165,146404,166032791677.0248
166,147204,165662414136.22403
167,148004,165347766369.6405
168,148804,164683950096.49448
169,149604,164254617939.71704
170,150404,163922129726.57208
171,151204,163236990986.35428
172,152004,162591058832.06836
173,152804,161705881598.57187
174,153604,161187552857.56967
175,156004,161078584674.58078
176,156804,160589484790.54346
177,157604,160095032258.62164
178,158404,159746347673.22708
179,159204,159540869714.5656
180,160004,159121287848.81003
181,160804,158634026338.2645
182,161604,158261756719.96152
183,162404,157971337612.73462
184,163204,157400547533.99396
185,164004,157225466530.27338
186,165604,157004869127.75867
187,167204,156679376981.15558
188,168004,156378367093.0482
189,170404,156290152390.11902
190,171204,155328900353.253
191,172004,154300248178.49228
192,172804,153904428835.9588
193,173604,153738178088.6742
194,174404,153313233199.4002
195,175204,152758130327.90164
196,176004,152623300410.09656
197,176804,152339262984.1613
198,177604,152101496979.39484
199,178404,151832396526.81702
200,179204,151374619960.08066
201,180004,151088206442.58792
202,180804,150650188685.16516
203,181604,150128606556.7426
204,182404,149797987173.04596
205,183204,149437419636.56564
206,184004,149149696738.26306
207,184804,148593370249.66122
208,185604,148305449226.0908
209,186404,148002489063.45468
210,187204,147493983180.29
211,188004,146946461041.52686
212,188804,146468882771.86713
213,189604,146215268134.80142
214,190404,145479282321.53387
215,191204,144971542139.69315
216,192004,144224290342.51724
217,192804,143715956146.14825
218,193604,143132026916.5697
219,194404,142812999267.13754
220,195204,142610640270.79263
221,196004,142014608970.71298
222,196804,141543549201.7136
223,197604,141322677725.98535
224,198404,141067171864.12717
225,199204,140360551028.3416
226,200004,140180994931.5928
227,200804,139578250155.56854
228,201604,139261267963.09128
229,202404,138614229521.6812
230,203204,138419920847.6162
231,204004,138187278332.81537
232,204804,137964231133.2324
233,205604,137796001217.01724
234,206404,137633221459.37204
235,207204,137525140180.19653
236,208004,137307136666.3405
237,208804,136965595103.40594
238,209604,136747311718.3578
239,210404,136660928252.28787
240,211204,136417692286.3518
241,212004,136044733494.27615
242,212804,135781085576.0044
243,213604,135704357021.02618
244,214404,135649754944.85468
245,215204,135522037306.69035
246,216004,135314179888.90102
247,216804,135150639837.8778
248,217604,134867391685.41011
249,218404,134742986419.52081
250,219204,134369934997.5593
251,220004,134073322758.5037
252,220804,133687559822.14143
253,221604,133538549009.72237
254,222404,133341348301.26556
255,223204,133018885397.365
256,224004,132643018841.4966
257,224804,132185270125.48045
258,225604,131866363660.25021
259,226404,131715092404.32538
260,227204,131522823243.99438
261,228004,131289666058.06972
262,228804,131178582206.98465
263,229604,131021315599.76485
264,230404,130933814334.40736
265,231204,130742296334.18176
266,232004,130544005265.53429
267,232804,130391546638.88245
268,233604,130065153803.9872
269,234404,129757977375.1924
270,235204,129415860036.99693
271,236004,129182059099.09393
272,236804,129022107273.32779
273,237604,128963235850.44812
274,238404,128879060003.68279
275,239204,128811565924.12532
276,240004,128708515871.19194
277,240804,128517894653.81055
278,241604,128408159333.70972
279,245604,128212946589.95517
280,246404,128008237001.97978
281,247204,127860317484.60999
282,248004,127770956921.63857
283,248804,127585119304.31876
284,249604,127473211425.7871
285,250404,127331564246.74649
286,251204,127119442753.19217
287,252004,126898005396.22533
288,252804,126738609166.41145
289,253604,126490321515.29416
290,254404,126290694409.85873
291,255204,126170537406.33966
292,256004,125925841703.49487
293,256804,125884233574.65201
294,257604,125751273860.63812
295,258404,125651393638.28326
296,260004,125632361380.83269
297,260804,125445375272.42142
298,261604,125220875265.75157
299,262404,125143750758.35016
300,263204,125059568321.77803
301,264004,124943315259.2784
302,264804,124868671345.25809
303,265604,124740029842.62169
304,266404,124666098889.7856
305,267204,124587906738.96756
306,268004,124484779034.90045
307,268804,124408135051.7702
308,269604,124337311500.43005
309,270404,124167717647.64067
310,271204,124050559236.36388
311,272004,123895140925.37254
312,272804,123714949663.46997
313,273604,123668563168.87807
314,275204,123602437598.83072
315,276004,123543611887.69255
316,276804,123448667152.41707
317,277604,123364823811.13257
318,278404,123300948836.62994
319,279204,123263628603.80774
320,280004,123195467016.11214
321,280804,123127375192.92545
322,281604,123046344963.52353
323,282404,122963437949.18718
324,285604,122963437842.8023
325,286404,122785003478.81097
326,287204,122660429975.11508
327,288004,122619278147.17851
328,288804,122548752451.87988
329,289604,122463424654.2708
330,290404,122412607831.89815
331,291204,122254269882.16005
332,292004,122132745151.64534
333,292804,121907985832.49774
334,293604,121795330595.77626
335,294404,121733183285.55463
336,295204,121660062766.26955
337,296004,121602435103.71878
338,299204,121552508384.99826
339,300004,121394599604.85925
340,300804,121343791300.70464
341,301604,121236800813.58704
342,302404,121196129251.1365
343,303204,121116667249.3334
344,304004,120932517083.6544
345,304804,120868921997.46617
346,305604,120836189118.85254
347,306404,120742821410.62201
348,307204,120687340058.69402
349,308004,120614828771.98975
350,308804,120569150098.81392
351,309604,120500229485.623
352,310404,120362516446.59923
353,311204,120188476394.07277
354,312004,120098115476.09302
355,312804,119942871249.58366
356,313604,119854187104.13965
357,314404,119803424709.09056
358,315204,119727218271.52007
359,316004,119696333385.55118
360,316804,119684204718.25603
361,317604,119671807096.92754
362,318404,119646035198.80397
363,319204,119488568568.00812
364,320804,119425817457.96474
365,321604,119390023803.75746
366,322404,119326792479.9744
367,323204,119249701426.48036
368,324004,119190862679.89133
369,324804,119164487206.68504
370,325604,119128972337.80737
371,326404,119078639296.59764
372,327204,118981897598.53877
373,328004,118978036959.5498
374,328804,118942157725.43582
375,329604,118850826419.68831
376,330404,118820127035.84064
377,331204,118809919070.18802
378,332004,118806715130.88359
379,332804,118803755477.55167
380,333604,118756525205.46268
381,335204,118756525205.46266
382,336004,118755388285.04192
383,336804,118750792377.36783
384,337604,118746181326.91113
385,338404,118741954481.87616
386,339204,118736075216.49498
387,340004,118735546508.42607
388,340804,118733392662.38794
389,341604,118733100687.89009
390,342404,118731523620.83762
391,343204,118729049400.86725
392,344004,118727248140.88654
393,344804,118674166884.86426
394,345604,118655804185.30391
395,346404,118638610745.59444
396,347204,118635363828.35213
397,348004,118633377213.52069
398,348804,118631511344.87083
399,349604,118627983746.5816
400,350404,118627749442.14745
401,351204,118625918619.98749
402,352004,118602019626.3063
403,352804,118578235840.74774
404,353604,118541009008.38667
405,354404,118539227338.22774
406,355204,118531174677.23456
407,356004,118513890224.48889
408,356804,118488842612.6012
409,357604,118474012933.04698
410,358404,118472870633.1586
411,359204,118472259046.74031
412,360004,118470047487.97438
413,360804,118456327742.6509
414,361604,118439125515.89275
415,362404,118436690136.15697
416,363204,118425087923.18723
417,364004,118416971581.89687
418,364804,118407985441.7689
419,365604,118401318939.00398
420,366404,118342860673.48047
421,367204,118336220826.9623
422,368004,118335066259.6256
423,368804,118334246380.86731
424,369604,118328961457.97351
425,370404,118326415152.40889
426,371204,118317766483.0186
427,372004,118269682709.02444
428,372804,118249511164.79478
429,373604,118240038108.55844
430,374404,118229133017.53381
431,375204,118208037551.42076
432,376004,118177220892.61807
433,376804,118170742865.77364
434,377604,118098060343.1895
435,378404,118043778694.49872
436,379204,118023040457.747
437,380004,117983228677.38805
438,380804,117953653611.94878
439,381604,117928272560.37286
440,382404,117924958746.55992
441,383204,117905973387.19272
442,384004,117882036207.33127
443,384804,117861873928.86206
444,385604,117820338890.50734
445,386404,117790171501.16086
446,387204,117763604133.45883
447,388004,117732866375.24588
448,388804,117732609494.90573
449,389604,117662203291.05081
450,390404,117661251058.36627
451,391204,117642584740.49094
452,392004,117598666510.10535
453,392804,117569977723.97559
454,393604,117559461502.87328
455,394404,117548840101.53627
456,395204,117529399087.64616
457,396004,117455797712.14487
458,396804,117420164807.9688
459,397604,117413815872.84901
460,398404,117394066185.60356
461,399204,117388001510.62718
462,400004,117371086843.53746
463,400804,117363491497.04936
464,401604,117341149599.59998
465,402404,117331395059.1681
466,403204,117322925416.24855
467,404004,117313622942.60301
468,404804,117306253362.74557
469,405604,117298470345.54585
470,406404,117287930688.08922
471,407204,117268551114.30925
472,408004,117233719211.99002
473,408804,117204513198.25453
474,409604,117169840837.54738
475,410404,117154316394.6201
476,411204,117136014213.18112
477,412004,117133975066.09639
478,412804,117126086090.71011
479,413604,117103842364.80939
480,414404,117077798270.18463
481,415204,117077550691.30489
482,416004,117064012958.6217
483,416804,117048566266.23857
484,417604,117009470430.37575
485,419204,116992614840.25758
486,420004,116992519749.31172
487,420804,116901587590.91544
488,421604,116872042201.3098
489,422404,116838024258.82965
490,423204,116837901458.98317
491,424004,116827773209.60356
492,424804,116809962282.65707
493,425604,116724294694.38028
494,426404,116721676933.22755
495,428804,116721634243.04883
496,429604,116721445949.68665
497,430404,116721439148.57178
498,431204,116721359345.80228
499,432004,116664260709.20914
500,435204,116639856643.70335
501,436004,116629400462.16942
502,436804,116610696153.7497
503,437604,116607023803.54262
504,438404,116595929409.76848
505,439204,116593734718.61726
506,440004,116590933162.59567
507,440804,116590902333.4901
508,441604,116587744053.2764
509,442404,116582096162.92526
510,443204,116577870804.51852
511,444004,116575776704.42293
512,444804,116552494534.75838
513,445604,116550229857.22156
514,446404,116548843843.80376
515,447204,116546913016.56396
516,448004,116545646333.16907
517,448804,116545237322.70618
518,452004,116545237322.70618
519,452804,116520943876.85103
520,453604,116501840543.57169
521,454404,116485026828.24985
522,455204,116481426068.1462
523,456004,116474744333.52632
524,456804,116474173689.65717
525,457604,116472563702.8334
526,458404,116471842699.84258
527,459204,116470934488.6313
528,460004,116467678759.02213
529,460804,116467654249.2998
530,461604,116467630778.09875
531,462404,116467321721.17397
532,464004,116467310263.1767
533,468004,116467225753.11876
534,468804,116467223414.97968
535,469604,116467218944.05524
536,470404,116467218895.71826
537,471204,116467216349.74548
538,472804,116467216349.74548
539,473604,116467216349.74527
540,474404,116467213244.62407
541,475204,116467212995.04913
542,476004,116467212877.93138
543,476804,116467211180.2915
544,478404,116467211180.2915
545,479204,116467210640.73558
546,480004,116467209679.59125
547,481604,116467209679.59125
548,482404,116467207589.76767
549,484004,116467207589.76767
550,484804,116467207589.76726
551,486404,116467207589.76726
552,487204,116467207288.3998
553,488004,116467207272.86552
554,488804,116467206319.58185
555,489604,116467206130.5032
556,491204,116467206130.5032
557,492004,116467204752.08902
558,493604,116467204752.08902
559,494404,116467204743.53714
560,495204,116467204743.53711
561,496004,116467204078.79863
562,497604,116467204078.79863
