,0,1
214,343444,131256490432.23972
215,345044,131009982141.08559
216,346644,130752662228.03967
217,348244,130551900740.36412
218,349844,130532699574.88539
219,351444,130040680360.92995
220,353044,129702615174.78473
221,354644,129322018439.48717
222,356244,129075322093.26234
223,357844,128974192178.55203
224,359444,128886317320.3627
225,361044,128742954650.50514
226,362644,128709847174.88332
227,364244,128478907555.38937
228,365844,128312199110.66025
229,367444,128232909360.88503
230,369044,128154530480.90689
231,370644,127983850359.06108
232,372244,127728302243.06389
233,373844,127638603520.50832
234,375444,127397656053.061
235,377044,127138975030.90921
236,378644,126943515885.76451
237,380244,126770408352.12065
238,381844,126312809994.63596
239,383444,126230877059.86166
240,385044,125929623746.85945
241,386644,125873505840.87006
242,388244,125695537931.12306
243,389844,125632920252.22238
244,391444,125477240619.20715
245,393044,125251426804.02495
246,394644,125145843920.40094
247,396244,125024223497.72156
248,397844,124966324431.14935
249,399444,124858749412.25769
250,401044,124704772122.81143
251,402644,124558501171.17738
252,404244,124454266104.93289
253,405844,124386427450.18246
254,407444,124224095441.81607
255,409044,124153596561.91496
256,410644,123920502575.7112
257,412244,123694855485.57375
258,413844,123661798132.30508
259,415444,123544436635.27989
260,417044,123517208993.69911
261,418644,123416783991.21852
262,420244,123294975815.94557
263,421844,123284517281.63991
264,423444,123164127472.4284
265,425044,123089724573.74184
266,426644,122929121449.47232
267,428244,122852850218.09822
268,429844,122801678781.13725
269,431444,122677434953.4079
270,433044,122587653571.90807
271,434644,122467626268.26915
272,436244,122442842501.01689
273,437844,122150848900.14738
274,439444,122049246136.54405
275,441044,121796119545.85059
276,442644,121762103826.21254
277,444244,121633166412.27689
278,445844,121533530943.99977
279,447444,121517844936.74886
280,449044,121384419946.76611
281,450644,121238821545.15192
282,452244,121225626791.3786
283,453844,121129195009.5419
284,455444,120937420975.4707
285,457044,120843508992.64462
286,458644,120811278845.2516
287,460244,120699543590.80739
288,461844,120620372006.75896
289,463444,120516063695.98563
290,465044,120464411760.80734
291,466644,120214186091.97185
292,468244,120106586570.91675
293,469844,119987540910.97865
294,471444,119857128842.78665
295,473044,119776031782.36601
296,474644,119697435873.50694
297,476244,119688707663.13638
298,477844,119651076188.63255
299,479444,119636135331.9691
300,481044,119465317186.23332
301,482644,119394876525.91747
302,484244,119378430753.83972
303,485844,119281043482.54709
304,487444,119213220794.7295
305,489044,119130546590.2203
306,490644,119122303093.98686
307,492244,119031669678.53664
308,493844,118948871612.77141
