120000, 1, 4.192162e+11
120000, 1, 4.321721e+11
120000, 1, 4.468508e+11
120000, 1, 4.383340e+11
120000, 1, 4.131930e+11
120000, 1, 4.279546e+11
120000, 1, 4.025455e+11
120000, 1, 4.310983e+11
120000, 1, 3.985568e+11
120000, 1, 4.248911e+11
120000, 1, 4.321412e+11
120000, 1, 1.971303e+11
120000, 1, 1.886743e+11
120000, 1, 1.652862e+11
120000, 1, 1.483057e+11
120000, 1, 1.781501e+11
120000, 1, 1.915191e+11
120000, 1, 1.395531e+11
120000, 1, 1.829408e+11
120000, 1, 1.702232e+11
120000, 1, 1.677403e+11
120000, 1, 4.081503e+11
120000, 1, 1.789290e+11
120000, 1, 2.018717e+11
120000, 1, 2.091770e+07
120000, 1, 1.730325e+07
120000, 1, 6.809955e+06
120000, 1, 4.451608e+06
120000, 1, 3.398831e+06
120000, 1, 3.071590e+06
120000, 1, 3.193686e+06
120000, 1, 3.031267e+06
120000, 1, 3.014275e+06
120000, 1, 2.821259e+06
120000, 1, 6.954489e+07
120000, 1, 5.617892e+07
120000, 1, 2.657078e+07
120000, 1, 1.018567e+07
120000, 1, 1.052258e+07
120000, 1, 6.914950e+06
120000, 1, 5.294492e+06
120000, 1, 2.689967e+06
120000, 1, 2.152376e+06
120000, 1, 1.971147e+06
120000, 1, 7.735918e+07
120000, 1, 1.705201e+07
120000, 1, 1.484756e+07
120000, 1, 1.544991e+07
120000, 1, 1.544660e+07
120000, 1, 1.142603e+07
120000, 1, 8.227261e+06
120000, 1, 5.667959e+06
120000, 1, 5.105748e+06
120000, 1, 6.531230e+06
120000, 1, 4.008875e+06
120000, 1, 3.022579e+06
120000, 1, 1.488403e+06
120000, 1, 1.540466e+06
120000, 1, 1.188070e+06
120000, 1, 6.074954e+07
120000, 1, 7.283231e+07
120000, 1, 2.235031e+07
120000, 1, 2.254176e+07
120000, 1, 1.522467e+07
120000, 1, 7.433654e+06
120000, 1, 5.577523e+06
120000, 1, 3.194999e+06
120000, 1, 2.403609e+06
120000, 1, 2.067644e+06
120000, 1, 7.208176e+08
120000, 1, 7.560978e+08
120000, 1, 3.635693e+08
120000, 1, 3.003735e+08
120000, 1, 1.775833e+08
120000, 1, 1.982416e+08
120000, 1, 7.274042e+07
120000, 1, 5.932338e+07
120000, 1, 2.478612e+07
120000, 1, 5.800278e+06
120000, 1, 2.174641e+08
120000, 1, 9.144833e+07
120000, 1, 9.140533e+07
120000, 1, 3.768587e+07
120000, 1, 2.863588e+07
120000, 1, 2.835608e+07
120000, 1, 2.314022e+07
120000, 1, 6.699092e+06
500000, 1, 1.076648e+05
500000, 1, 8.372379e+03
500000, 1, 8.878264e+03
500000, 1, 7.131272e+03
500000, 1, 6.931286e+03
500000, 1, 1.374769e+04
500000, 1, 1.051786e+03
500000, 1, 1.047634e+03
120000, 1, 1.796988e+08
120000, 1, 1.808747e+08
120000, 1, 1.533360e+08
120000, 1, 7.110293e+07
120000, 1, 2.059064e+07
120000, 1, 1.348225e+07
120000, 1, 1.399465e+07
120000, 1, 1.091968e+07
120000, 1, 6.009796e+06
120000, 1, 9.048589e+05
120000, 1, 2.553276e+08
120000, 1, 1.338049e+08
120000, 1, 1.265247e+08
120000, 1, 1.227790e+08
120000, 1, 1.221048e+08
500000, 1, 6.310284e+06
500000, 1, 3.910830e+06
500000, 1, 3.870984e+06
500000, 1, 3.700402e+06
500000, 1, 2.654668e+06
120000, 1, 8.410319e+07
120000, 1, 5.237370e+07
120000, 1, 3.238392e+07
120000, 1, 3.246574e+07
120000, 1, 3.228722e+07
120000, 1, 3.250493e+07
120000, 1, 1.432811e+07
120000, 1, 1.432130e+07
120000, 1, 5.453719e+06
120000, 1, 8.039777e+05
120000, 1, 1.566098e+08
120000, 1, 9.316464e+07
120000, 1, 5.217227e+07
120000, 1, 3.688042e+07
120000, 1, 3.724545e+07
120000, 1, 1.731678e+07
120000, 1, 1.821713e+07
120000, 1, 1.731739e+07
120000, 1, 1.467586e+07
120000, 1, 1.009518e+07
120000, 1, 1.247729e+08
120000, 1, 9.994480e+07
120000, 1, 6.489196e+07
120000, 1, 4.205112e+07
120000, 1, 7.301259e+06
120000, 1, 6.536989e+06
120000, 1, 6.382112e+06
120000, 1, 1.179862e+07
120000, 1, 6.378357e+06
120000, 1, 3.921501e+06
500000, 1, 1.008141e+03
500000, 1, 9.848410e+02
500000, 1, 3.707128e+02
500000, 1, 2.872330e+02
500000, 1, 1.705175e+02
500000, 1, 9.943828e+01
500000, 1, 8.066146e+01
500000, 1, 6.600109e+01
500000, 1, 4.836717e+01
500000, 1, 9.227855e+01
120000, 1, 3.762934e+06
120000, 1, 2.414674e+06
120000, 1, 1.946455e+06
120000, 1, 2.425744e+06
120000, 1, 1.031199e+06
120000, 1, 2.970761e+05
120000, 1, 2.421228e+05
120000, 1, 2.421057e+05
120000, 1, 1.178710e+05
120000, 1, 3.076913e+03
120000, 1, 6.212555e+06
120000, 1, 4.595117e+06
120000, 1, 2.371266e+06
120000, 1, 2.349580e+06
120000, 1, 2.140963e+06
120000, 1, 6.917683e+05
120000, 1, 6.179156e+05
120000, 1, 5.133332e+05
120000, 1, 3.531916e+05
120000, 1, 3.216887e+04
